Nome applicazione;Open Data Index;Dati considerati utili al cittadino ;Dati considerati utili alle aziende;Dati considerati utili alle università;Dati già pubblicati;Esportabilità dei dati considerati utili al cittadino;Esportabilità dei dati considerati utili alle aziende;Esportabilità dei dati considerati utili alle università;Formato di esportazione dei dati utili al cittadino;Formato di esportazione dei dati utili alle aziende;Formato di esportazione dei dati utili alle università;Descrizione dei dati considerati utili al cittadino;Descrizione dei dati considerati utili alle aziende;Descrizione dei dati considerati utili alle università;Qualità dei dati considerati utili al cittadino;Qualità dei dati considerati utili alle aziende;Qualità dei dati considerati utili alle università;Tempestività dei dati considerati utili alle aziende;Tempestività dei dati considerati utili alle università;Tempestività dei dati considerati utili al cittadino;Tot dati considerati utili al cittadino ;Tot dati considerati utili alle aziende ;Tot dati considerati utili alle università ;Tot dati pubblicati e utilità dei dati potenzialmente disp;Tot esportabilità dei dati considerati utili;Tot formato di esportazione dei dati utili;Tot qualità dei dati;Tot tempestività di aggiornamento dei dati
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
ACI;39;3;3;3;0;3;3;3;0;0;0;7;7;7;0;0;0;0;0;0;10;10;10;30;9;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
SAP - Gestione Bilancio;38;0;0;3;28;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;10;38;0;0;0;0
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
Pris-Pronto intervento sociale calc;37;0;0;3;0;3;3;3;0;0;0;0;0;7;3;3;3;3;3;3;0;0;10;10;9;0;9;9
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
PMV Informacittà;37;3;0;0;0;3;3;3;2;2;2;7;0;0;3;3;3;1;1;1;10;0;0;10;9;6;9;3
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Gestione licenze taxi e NCC (noleggio con conducente);37;3;3;0;0;3;3;0;2;0;2;7;0;0;5;3;0;3;0;3;10;3;0;13;6;4;8;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Sistema informativo servizi scolastici ( SISM2);36;0;3;0;0;3;3;0;2;0;2;0;7;0;5;5;0;3;0;3;0;10;0;10;6;4;10;6
Archivio PM - DB circolari e disposizioni interne;36;3;0;3;0;0;0;0;0;0;0;7;0;7;5;0;5;0;3;3;10;0;10;20;0;0;10;6
Archivio PM - DB circolari e disposizioni interne;36;3;0;3;0;0;0;0;0;0;0;7;0;7;5;0;5;0;3;3;10;0;10;20;0;0;10;6
Archivio PM - DB circolari e disposizioni interne;36;3;0;3;0;0;0;0;0;0;0;7;0;7;5;0;5;0;3;3;10;0;10;20;0;0;10;6
Archivio PM - DB circolari e disposizioni interne;36;3;0;3;0;0;0;0;0;0;0;7;0;7;5;0;5;0;3;3;10;0;10;20;0;0;10;6
Archivio PM - DB circolari e disposizioni interne;36;3;0;3;0;0;0;0;0;0;0;7;0;7;5;0;5;0;3;3;10;0;10;20;0;0;10;6
Archivio PM - DB circolari e disposizioni interne;36;3;0;3;0;0;0;0;0;0;0;7;0;7;5;0;5;0;3;3;10;0;10;20;0;0;10;6
Archivio PM - DB circolari e disposizioni interne;36;3;0;3;0;0;0;0;0;0;0;7;0;7;5;0;5;0;3;3;10;0;10;20;0;0;10;6
Archivio PM - DB circolari e disposizioni interne;36;3;0;3;0;0;0;0;0;0;0;7;0;7;5;0;5;0;3;3;10;0;10;20;0;0;10;6
Archivio PM - DB circolari e disposizioni interne;36;3;0;3;0;0;0;0;0;0;0;7;0;7;5;0;5;0;3;3;10;0;10;20;0;0;10;6
Archivio PM - DB circolari e disposizioni interne;36;3;0;3;0;0;0;0;0;0;0;7;0;7;5;0;5;0;3;3;10;0;10;20;0;0;10;6
Archivio PM - DB circolari e disposizioni interne;36;3;0;3;0;0;0;0;0;0;0;7;0;7;5;0;5;0;3;3;10;0;10;20;0;0;10;6
Archivio PM - DB circolari e disposizioni interne;36;3;0;3;0;0;0;0;0;0;0;7;0;7;5;0;5;0;3;3;10;0;10;20;0;0;10;6
Archivio PM - DB circolari e disposizioni interne;36;3;0;3;0;0;0;0;0;0;0;7;0;7;5;0;5;0;3;3;10;0;10;20;0;0;10;6
Archivio PM - DB circolari e disposizioni interne;36;3;0;3;0;0;0;0;0;0;0;7;0;7;5;0;5;0;3;3;10;0;10;20;0;0;10;6
Archivio PM - DB circolari e disposizioni interne;36;3;0;3;0;0;0;0;0;0;0;7;0;7;5;0;5;0;3;3;10;0;10;20;0;0;10;6
Archivio PM - DB circolari e disposizioni interne;36;3;0;3;0;0;0;0;0;0;0;7;0;7;5;0;5;0;3;3;10;0;10;20;0;0;10;6
Archivio PM - DB circolari e disposizioni interne;36;3;0;3;0;0;0;0;0;0;0;7;0;7;5;0;5;0;3;3;10;0;10;20;0;0;10;6
Archivio PM - DB circolari e disposizioni interne;36;3;0;3;0;0;0;0;0;0;0;7;0;7;5;0;5;0;3;3;10;0;10;20;0;0;10;6
Archivio PM - DB circolari e disposizioni interne;36;3;0;3;0;0;0;0;0;0;0;7;0;7;5;0;5;0;3;3;10;0;10;20;0;0;10;6
Archivio PM - DB circolari e disposizioni interne;36;3;0;3;0;0;0;0;0;0;0;7;0;7;5;0;5;0;3;3;10;0;10;20;0;0;10;6
Archivio PM - DB circolari e disposizioni interne;36;3;0;3;0;0;0;0;0;0;0;7;0;7;5;0;5;0;3;3;10;0;10;20;0;0;10;6
