Sezioni 2001;000-004;005-009;010-014;015-019;020-024;025-029;030-034;035-039;040-044;045-049;050-054;055-059;060-064;065-069;070-074;075-079;080-084;085-089;090-094;095-099;100-104;105-109;110 e oltre;Totale
2266;16;11;12;16;13;17;34;40;29;37;15;12;25;13;14;12;13;12;;1;;;;342
2267;2;4;4;4;2;9;8;8;15;11;10;12;8;9;6;9;6;5;1;;1;;;134
2268;6;5;2;2;6;5;7;10;8;12;10;8;7;11;10;7;9;4;2;1;;;;132
2269;7;8;4;4;5;6;9;13;16;9;7;9;12;11;13;16;6;7;;1;;;;163
2270;;;;1;2;3;;3;2;5;2;2;2;1;1;;1;4;;1;;;;30
2271;9;9;7;11;7;9;10;16;20;19;15;9;17;11;13;6;4;4;4;;;;;200
2272;14;7;11;9;11;17;23;24;27;17;29;15;23;20;23;27;19;10;4;1;1;;;332
2273;2;3;5;7;5;2;5;5;10;9;8;3;3;7;13;13;9;3;1;;1;;;114
2274;3;3;1;2;5;4;3;2;6;7;3;3;2;7;1;5;4;5;1;;;;;67
2275;9;5;5;3;9;15;9;11;13;19;16;15;15;18;26;30;20;18;6;;;;;262
2276;4;11;9;9;11;8;8;15;13;19;19;10;13;16;18;10;18;9;3;2;;;;225
2277;8;9;4;6;6;9;9;14;14;16;16;8;11;10;7;9;6;7;1;;;;;170
2278;;;;;;;;;;;;;;;;;;;;;;;;
2279;;;;;;;;;;;;;;;;;;;;;;;;
2280;14;15;17;20;13;16;17;21;27;22;25;20;22;19;26;20;22;14;9;2;;;;361
2281;;;;;;;;;;;;;;;;;;;;;;;;
2282;12;13;6;9;4;8;9;13;13;10;10;12;2;6;11;7;9;7;2;;;;;163
2283;;1;;3;3;1;;;2;3;3;2;4;;4;5;5;3;;;;;;39
2284;4;4;8;9;4;1;6;11;6;14;7;4;10;8;10;13;10;8;6;;;;;143
2285;5;6;3;3;7;7;7;6;7;14;7;10;15;7;11;12;12;6;;;;;;145
2286;2;9;13;20;21;26;21;15;25;27;36;57;80;57;39;16;10;6;1;1;;;;482
2287;;4;3;1;1;;;2;6;11;5;8;2;2;1;4;2;;;;;;;52
2288;;;;;;;1;;;;;1;;;;;;;1;;;;;3
2289;2;4;5;6;6;;1;;2;12;9;2;4;;2;2;;;;;;;;57
2290;;;2;;;4;2;;1;1;1;3;4;1;1;;;;1;;;;;21
2291;;3;;1;3;;1;;2;4;3;3;3;;1;2;3;1;;;;;;30
2292;13;14;13;17;19;16;14;23;32;35;23;31;26;12;15;16;12;9;3;;1;;;344
2293;2;1;3;;1;;1;;6;4;4;2;1;3;;1;5;1;;;;;;35
2294;;;;;1;;;;1;;3;;;2;1;3;1;2;;;;;;14
2295;10;3;3;6;11;9;11;9;14;14;12;10;6;8;7;7;10;7;4;;;;;161
2296;2;1;5;;5;1;1;3;8;3;12;4;4;4;2;3;4;3;1;1;;;;67
2297;;;1;;1;2;1;6;3;4;3;2;2;2;5;9;3;2;2;;;;;48
2298;2;4;2;1;;1;3;3;5;4;1;4;10;6;4;5;4;4;1;1;;;;65
2299;7;13;11;11;11;8;8;15;13;23;25;13;14;11;18;8;18;7;2;1;1;;;238
2300;2;5;3;8;5;3;2;7;4;13;8;9;8;6;6;6;5;9;3;;;;;112
2301;;;;;;1;;2;1;1;1;4;5;3;;3;2;3;;;;;;26
2302;;2;2;1;;4;4;3;4;2;1;1;1;3;1;;1;;;;;;;30
2303;2;3;6;3;1;2;7;6;8;11;4;3;2;5;2;4;;1;;;;;;70
2304;;;;1;;1;;;;2;1;1;1;1;2;;1;3;1;;;;;15
2305;;2;4;1;1;4;3;5;9;5;5;4;9;4;10;8;3;1;1;;;;;79
2306;;2;1;4;1;1;4;2;1;2;5;3;1;2;1;5;3;1;;1;;;;40
2307;1;3;5;;3;1;3;4;6;5;7;6;2;5;4;10;3;1;;1;;;;70
2308;1;;;;;;;;1;;2;;1;;1;;;;;;;;;6
2309;1;1;;1;;1;;;1;2;1;1;2;;2;2;;;;;;;;15
2310;;1;1;;1;1;;1;;1;1;1;2;2;;2;;;;;;;;14
2311;5;3;3;;1;2;7;10;5;4;4;8;4;1;1;2;1;1;;;;;;62
2312;5;4;3;5;5;5;11;9;11;12;12;9;11;7;15;6;12;4;;;;;;146
2313;12;11;11;11;7;14;17;18;20;23;14;4;8;10;8;4;9;10;1;1;1;;;214
2314;2;;7;2;4;7;5;4;8;11;5;5;7;3;5;5;8;2;5;2;1;;;98
2315;1;;2;2;5;5;3;5;6;6;11;8;9;4;9;11;3;3;;;;;;93
2316;6;2;1;8;2;6;6;11;10;10;8;13;7;10;13;9;5;2;1;1;;;;131
2317;2;;;1;1;;1;3;2;;;;;;;;;;;;;;;10
2318;6;5;5;8;5;2;9;12;18;10;14;9;9;7;19;12;6;6;2;;;;;164
2319;4;6;3;6;5;4;8;6;8;11;4;10;4;5;;8;2;1;1;;;;;96
2320;3;15;12;13;9;11;14;21;22;23;13;12;23;11;22;22;14;25;8;5;;;;298
2321;;;;;;;;;;;;;;;;;;;;;;;;
2322;5;1;;2;4;4;9;9;5;6;8;3;4;1;1;7;2;2;;;;;;73
8888;1;5;3;4;;5;9;6;14;13;13;5;14;5;1;2;2;;;;;;;102
Totale;15.083;13.700;13.130;12.533;14.680;21.038;27.344;30.959;30.639;29.496;25.916;22.534;24.531;21.138;23.187;19.780;17.072;11.865;3.954;1.429;168;5;;380.181
;;;;;;;;;;;;;;;;;;;;;;;;
"(a) Dal 31/12/2005  si fa riferimento alle sezioni di censimento 2001, per gli anni precedenti alle sezioni di censimento 1991.
Si tratta di aree cartografiche diverse. Per individuare correttamente le aree di interesse è necessario consultare il sito alla voce - Individua le sezioni sulle mappe o sullo stradario.";;;;;;;;;;;;;;;;;;;;;;;;
